id,sent_id,form,lemma,case,deprel,sentence
124,6,määrittää,määrittää,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",root,"Kuten kirjoittaja selittää, itse määrittää verbin ilmaisemaa toiminaa aivan kuten adverbit yksin tai omin avuin."
125,7,verbin,verbi,"{'Case': 'Gen', 'Number': 'Sing'}",nsubj,"Kuten kirjoittaja selittää, itse määrittää verbin ilmaisemaa toiminaa aivan kuten adverbit yksin tai omin avuin."
126,8,ilmaisemaa,ilmaista,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Agt', 'VerbForm': 'Part', 'Voice': 'Act'}",acl,"Kuten kirjoittaja selittää, itse määrittää verbin ilmaisemaa toiminaa aivan kuten adverbit yksin tai omin avuin."
127,10,aivan,aivan,,advmod,"Kuten kirjoittaja selittää, itse määrittää verbin ilmaisemaa toiminaa aivan kuten adverbit yksin tai omin avuin."
128,11,kuten,kuten,,advmod,"Kuten kirjoittaja selittää, itse määrittää verbin ilmaisemaa toiminaa aivan kuten adverbit yksin tai omin avuin."
129,13,yksin,yksin,,advmod,"Kuten kirjoittaja selittää, itse määrittää verbin ilmaisemaa toiminaa aivan kuten adverbit yksin tai omin avuin."
130,14,tai,tai,,cc,"Kuten kirjoittaja selittää, itse määrittää verbin ilmaisemaa toiminaa aivan kuten adverbit yksin tai omin avuin."
131,15,omin,oma,"{'Case': 'Ins', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Kuten kirjoittaja selittää, itse määrittää verbin ilmaisemaa toiminaa aivan kuten adverbit yksin tai omin avuin."
132,16,avuin,apu,"{'Case': 'Ins', 'Number': 'Plur'}",conj,"Kuten kirjoittaja selittää, itse määrittää verbin ilmaisemaa toiminaa aivan kuten adverbit yksin tai omin avuin."
133,1,Myös,myös,,advmod,"Myös tapaukset, kuten"
134,4,kuten,kuten,,advmod,"Myös tapaukset, kuten"
135,2,tapaukset,tapaus,"{'Case': 'Nom', 'Number': 'Plur'}",root,"Myös tapaukset, kuten"
136,3,",",",",,punct,"Myös tapaukset, kuten"
137,1,“,“,,punct,“En saa itse kauluksen nappia kiinni“ ovat sellaisia.
138,2,En,ei,"{'Number': 'Sing', 'Person': '1', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,“En saa itse kauluksen nappia kiinni“ ovat sellaisia.
139,6,nappia,nappi,"{'Case': 'Par', 'Number': 'Sing'}",obj,“En saa itse kauluksen nappia kiinni“ ovat sellaisia.
140,7,kiinni,kiinni,,advmod,“En saa itse kauluksen nappia kiinni“ ovat sellaisia.
141,8,“,“,,punct,“En saa itse kauluksen nappia kiinni“ ovat sellaisia.
142,10,sellaisia,sellainen,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Plur'}",conj,“En saa itse kauluksen nappia kiinni“ ovat sellaisia.
143,11,.,.,,punct,“En saa itse kauluksen nappia kiinni“ ovat sellaisia.
144,3,saa,saada,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",root,“En saa itse kauluksen nappia kiinni“ ovat sellaisia.
145,4,itse,itse,,det,“En saa itse kauluksen nappia kiinni“ ovat sellaisia.
146,5,kauluksen,kaulus,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,“En saa itse kauluksen nappia kiinni“ ovat sellaisia.
147,9,ovat,olla,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,“En saa itse kauluksen nappia kiinni“ ovat sellaisia.
148,1,Itse-sanaa,Itse#sana,"{'Case': 'Par', 'Number': 'Sing'}",obj,Itse-sanaa voidaan käyttää myös pääsanan edessä taipumattomana eli partikkelina.
149,2,voidaan,voida,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",aux,Itse-sanaa voidaan käyttää myös pääsanan edessä taipumattomana eli partikkelina.
150,5,pääsanan,pää#sana,"{'Case': 'Gen', 'Number': 'Sing'}",obl,Itse-sanaa voidaan käyttää myös pääsanan edessä taipumattomana eli partikkelina.
151,7,taipumattomana,taipumaton,"{'Case': 'Ess', 'Degree': 'Pos', 'Derivation': 'Ton', 'Number': 'Sing'}",obl,Itse-sanaa voidaan käyttää myös pääsanan edessä taipumattomana eli partikkelina.
152,10,.,.,,punct,Itse-sanaa voidaan käyttää myös pääsanan edessä taipumattomana eli partikkelina.
153,3,käyttää,käyttää,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",root,Itse-sanaa voidaan käyttää myös pääsanan edessä taipumattomana eli partikkelina.
154,4,myös,myös,,advmod,Itse-sanaa voidaan käyttää myös pääsanan edessä taipumattomana eli partikkelina.
155,6,edessä,edessä,{'AdpType': 'Post'},case,Itse-sanaa voidaan käyttää myös pääsanan edessä taipumattomana eli partikkelina.
156,8,eli,eli,,cc,Itse-sanaa voidaan käyttää myös pääsanan edessä taipumattomana eli partikkelina.
157,9,partikkelina,partikkeli,"{'Case': 'Ess', 'Number': 'Sing'}",conj,Itse-sanaa voidaan käyttää myös pääsanan edessä taipumattomana eli partikkelina.
158,1,Näissä,tämä,"{'Case': 'Ine', 'Number': 'Plur', 'PronType': 'Dem'}",det,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
159,2,tapauksissa,tapaus,"{'Case': 'Ine', 'Number': 'Plur'}",obl,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
160,3,itse-sana,itse#sana,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
161,4,lähinnä,lähinnä,,advmod,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
162,6,pääsanaansa,pää#sana,"{'Case': 'Ill', 'Number': 'Sing', 'Person[psor]': '3'}",obl,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
163,12,nimenomaan,nimen#omaan,,advmod,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
164,18,.,.,,punct,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
165,5,korostaa,korostaa,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",root,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
166,7,",",",",,punct,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
167,9,merkitys,merkitys,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
168,11,',',,punct,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
169,16,sinänsä,sinänsä,,advmod,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
170,8,sen,se,"{'Case': 'Gen', 'Number': 'Sing', 'PronType': 'Dem'}",nmod:poss,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
171,10,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
172,13,",",",",,punct,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
173,14,juuri,juuri,,advmod,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
174,15,",",",",,punct,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
175,17,',',,punct,"Näissä tapauksissa itse-sana lähinnä korostaa pääsanaansa, sen merkitys on 'nimenomaan, juuri, sinänsä'."
176,1,Esim.,Esim.,{'Abbr': 'Yes'},advmod,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
177,2,“,“,,punct,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
178,3,Ratkaisu,ratkaisu,"{'Case': 'Nom', 'Derivation': 'U', 'Number': 'Sing'}",nsubj,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
179,4,ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
180,7,pääasiaan,pää#asia,"{'Case': 'Ill', 'Number': 'Sing'}",obl,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
181,11,Lapsi,lapsi,"{'Case': 'Nom', 'Number': 'Sing'}",conj,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
182,15,“,“,,punct,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
183,16,.,.,,punct,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
184,5,vaikuta,vaikuttaa,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",root,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
185,6,itse,itse,,det,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
186,8,“,“,,punct,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
187,9,tai,tai,,cc,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
188,10,“,“,,punct,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
189,12,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
190,14,terveys,terveys,"{'Case': 'Nom', 'Derivation': 'Vs', 'Number': 'Sing'}",nsubj:cop,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
191,13,itse,itse,,advmod,Esim. “Ratkaisu ei vaikuta itse pääasiaan“ tai “Lapsi on itse terveys“.
192,1,Itse-sanan,Itse#sana,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
193,3,käyttöön,käyttö,"{'Case': 'Ill', 'Number': 'Sing'}",nmod,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
194,2,appositiona,appositio,"{'Case': 'Ess', 'Number': 'Sing'}",obl,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
195,4,esimerkkeinä,esi#merkki,"{'Case': 'Ess', 'Number': 'Plur'}",obl,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
196,6,artikkelissä,artikkeli,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
197,9,tapaukset,tapaus,"{'Case': 'Nom', 'Number': 'Plur'}",obj,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
198,21,Työskentelen,työskennellä,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",parataxis,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
199,40,.,.,,punct,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
200,5,nimetään,nimetä,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",root,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
201,7,esim.,esim.,{'Abbr': 'Yes'},advmod,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
202,8,seuraavat,seuraava,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
203,10,:,:,,punct,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
204,15,käy,käydä,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",parataxis,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
205,11,“,“,,punct,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
206,12,Hän,hän,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",nsubj,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
207,13,kyllä,kyllä,,advmod,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
208,14,itse,itse,"{'Case': 'Nom', 'Number': 'Sing', 'Reflex': 'Yes'}",advmod,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
209,16,jatkuvasti,jatkuvasti,{'Derivation': 'Sti'},advmod,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
210,17,puheopetuksessa,puhe#opetus,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
211,18,“,“,,punct,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
212,19,",",",",,punct,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
213,20,“,“,,punct,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
214,39,“,“,,punct,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
215,22,itse,itse,,advmod,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
216,23,asiakaspalvelussa,asiakas#palvelu,"{'Case': 'Ine', 'Derivation': 'U', 'Number': 'Sing'}",obl,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
217,24,postissa,posti,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
218,28,Luulen,luulla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",conj,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
219,25,“,“,,punct,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
220,26,tai,tai,,cc,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
221,27,“,“,,punct,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
222,32,säilyy,säilyä,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",ccomp,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
223,36,näkee,nähdä,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '0', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",advcl,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
224,29,",",",",,punct,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
225,30,että,että,,mark,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
226,31,ystävyys,ystävyys,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
227,33,",",",",,punct,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
228,34,jos,jos,,mark,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
229,35,itse,itse,,advmod,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
230,38,vaivaa,vaiva,"{'Case': 'Par', 'Number': 'Sing'}",obj,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
231,37,vähän,vähän,,advmod,"Itse-sanan appositiona käyttöön esimerkkeinä nimetään artikkelissä esim. seuraavat tapaukset: “Hän kyllä itse käy jatkuvasti puheopetuksessa“, “Työskentelen itse asiakaspalvelussa postissa“ tai “Luulen, että ystävyys säilyy, jos itse näkee vähän vaivaa“."
232,1,Joissakin,jokin,"{'Case': 'Ine', 'Number': 'Plur', 'PronType': 'Ind'}",det,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
233,2,tapauksissa,tapaus,"{'Case': 'Ine', 'Number': 'Plur'}",obl,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
234,3,sana,sana,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
235,6,lauseeseen,lause,"{'Case': 'Ill', 'Number': 'Sing'}",obl,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
236,8,lisämerkityksen,lisä#merkitys,"{'Case': 'Gen', 'Number': 'Sing'}",obj,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
237,25,.,.,,punct,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
238,4,itse,itse,"{'Case': 'Nom', 'Number': 'Sing', 'Reflex': 'Yes'}",det,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
239,5,tuo,tuoda,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
